loanID,applicantIncome,coapplicantIncome,loanAmount,loanAmountTerm,satisfactoryCreditHistory,totalIncome,applicantIncomeLog,coapplicantIncomeLog,loanAmountLog,loanAmountTermLog,totalIncomeLog,isMale,isMarried,has1Dependent,has2Dependents,has3+Dependents,hasNotGraduated,isSelfEmployed,livesSemiurbal,livesUrban,outcome
LP001520,4860,830.0,125.0,360.0,1.0,5690.0,8.48879371689454,6.721425700790643,4.8283137373023015,5.886104031450156,8.646465527120377,1,1,0,0,0,0,0,1,0,1
LP001528,6277,0.0,118.0,360.0,0.0,6277.0,8.744647438317532,-2.3025850929940455,4.770684624465665,5.886104031450156,8.744647438317532,1,0,0,0,0,0,0,0,0,0
LP001529,2577,3750.0,152.0,360.0,1.0,6327.0,7.854381210652365,8.229511118964457,5.0238805208462765,5.886104031450156,8.752581469146884,1,1,0,0,0,0,1,0,0,1
LP001531,9166,0.0,244.0,360.0,1.0,9166.0,9.123256265069069,-2.3025850929940455,5.497168225293202,5.886104031450156,9.123256265069069,1,0,0,0,0,0,0,0,1,0
LP001532,2281,0.0,113.0,360.0,1.0,2281.0,7.732369222284388,-2.3025850929940455,4.727387818712341,5.886104031450156,7.732369222284388,1,1,0,1,0,1,0,0,0,0
LP001535,3254,0.0,50.0,360.0,1.0,3254.0,8.087640287778983,-2.3025850929940455,3.912023005428146,5.886104031450156,8.087640287778983,1,0,0,0,0,0,0,0,1,1
LP001536,39999,0.0,600.0,180.0,0.0,39999.0,10.596609732783568,-2.3025850929940455,6.396929655216146,5.19295685089021,10.596609732783568,1,1,0,0,1,0,0,1,0,1
LP001541,6000,0.0,160.0,360.0,0.835920177383592,6000.0,8.699514748210191,-2.3025850929940455,5.075173815233827,5.886104031450156,8.699514748210191,1,1,1,0,0,0,0,0,0,1
LP001543,9538,0.0,187.0,360.0,1.0,9538.0,9.16303909885817,-2.3025850929940455,5.231108616854587,5.886104031450156,9.16303909885817,1,1,1,0,0,0,0,0,1,1
LP001546,2980,2083.0,120.0,360.0,1.0,5063.0,7.9996785794994505,7.641564441260972,4.787491742782046,5.886104031450156,8.529714471969909,1,0,0,0,0,0,0,0,0,1
LP001552,4583,5625.0,255.0,360.0,1.0,10208.0,8.430109084509125,8.63497622707262,5.541263545158426,5.886104031450156,9.23092700558457,1,1,0,0,0,0,0,1,0,1
LP001560,1863,1041.0,98.0,360.0,1.0,2904.0,7.529943370601589,6.947937068614969,4.584967478670572,5.886104031450156,7.973844375944687,1,1,0,0,0,1,0,1,0,1
LP001562,7933,0.0,275.0,360.0,1.0,7933.0,8.978786553302003,-2.3025850929940455,5.616771097666572,5.886104031450156,8.978786553302003,1,1,0,0,0,0,0,0,1,0
LP001565,3089,1280.0,121.0,360.0,0.0,4369.0,8.035602692918582,7.154615356913663,4.795790545596741,5.886104031450156,8.382289428951436,1,1,1,0,0,0,0,1,0,0
LP001570,4167,1447.0,158.0,360.0,1.0,5614.0,8.334951631422454,7.277247726631484,5.062595033026967,5.886104031450156,8.633018756921828,1,1,0,1,0,0,0,0,0,1
LP001572,9323,0.0,75.0,180.0,1.0,9323.0,9.140239744296693,-2.3025850929940455,4.31748811353631,5.19295685089021,9.140239744296693,1,1,0,0,0,0,0,0,1,1
LP001574,3707,3166.0,182.0,342.2018730489074,1.0,6873.0,8.217978203150732,8.060224240440958,5.204006687076795,5.835400834993398,8.835355971121606,1,1,0,0,0,0,0,0,0,1
LP001577,4583,0.0,112.0,360.0,1.0,4583.0,8.430109084509125,-2.3025850929940455,4.718498871295094,5.886104031450156,8.430109084509125,0,1,0,0,0,0,0,0,0,0
LP001578,2439,3333.0,129.0,360.0,1.0,5772.0,7.79934339821592,8.11162807830774,4.859812404361672,5.886104031450156,8.660773919893762,1,1,0,0,0,0,0,0,0,1
LP001579,2237,0.0,63.0,480.0,0.0,2237.0,7.71289096149013,-2.3025850929940455,4.143134726391533,6.173786103901937,7.71289096149013,1,0,0,0,0,0,0,1,0,0
LP001580,8000,0.0,200.0,360.0,1.0,8000.0,8.987196820661973,-2.3025850929940455,5.298317366548036,5.886104031450156,8.987196820661973,1,1,0,1,0,0,0,1,0,1
LP001581,1820,1769.0,95.0,360.0,1.0,3589.0,7.506591780070841,7.478169694159785,4.553876891600541,5.886104031450156,8.185628891147607,1,1,0,0,0,1,0,0,0,1
LP001585,51763,0.0,700.0,300.0,1.0,51763.0,10.854430887309706,-2.3025850929940455,6.551080335043404,5.703782474656201,10.854430887309706,1,1,0,0,1,0,0,0,1,1
LP001586,3522,0.0,81.0,180.0,1.0,3522.0,8.166784289056151,-2.3025850929940455,4.394449154672439,5.19295685089021,8.166784289056151,1,1,0,0,1,1,0,0,0,0
LP001594,5708,5625.0,187.0,360.0,1.0,11333.0,8.649623978596727,8.63497622707262,5.231108616854587,5.886104031450156,9.335474102732949,1,1,0,0,0,0,0,1,0,1
LP001603,4344,736.0,87.0,360.0,1.0,5080.0,8.37655086161377,6.601230118728877,4.465908118654584,5.886104031450156,8.533066540572527,1,1,0,0,0,1,1,1,0,0
LP001606,3497,1964.0,116.0,360.0,1.0,5461.0,8.159660737063376,7.582738488914411,4.7535901911063645,5.886104031450156,8.605387202152153,1,1,0,0,0,0,0,0,0,1
LP001608,2045,1619.0,101.0,360.0,1.0,3664.0,7.623153068476902,7.389563953677635,4.61512051684126,5.886104031450156,8.20631072579402,1,1,0,1,0,0,0,0,0,1
LP001610,5516,11300.0,495.0,360.0,0.0,16816.0,8.615408238913192,9.332558004700433,6.20455776256869,5.886104031450156,9.730086093116732,1,1,0,0,1,0,0,1,0,0
LP001616,3750,0.0,116.0,360.0,1.0,3750.0,8.229511118964457,-2.3025850929940455,4.7535901911063645,5.886104031450156,8.229511118964457,1,1,1,0,0,0,0,1,0,1
LP001630,2333,1451.0,102.0,480.0,0.0,3784.0,7.75491027202143,7.280008252884188,4.624972813284271,6.173786103901937,8.238536930171769,1,0,0,0,0,1,0,0,1,0
LP001633,6400,7250.0,180.0,360.0,0.0,13650.0,8.764053269347762,8.88875674784872,5.19295685089021,5.886104031450156,9.521494800613105,1,1,1,0,0,0,0,0,1,0
LP001634,1916,5063.0,67.0,360.0,0.835920177383592,6979.0,7.557994958530806,8.529714471969909,4.204692619390966,5.886104031450156,8.850660919017152,1,0,0,0,0,0,0,0,0,0
LP001636,4600,0.0,73.0,180.0,1.0,4600.0,8.433811582477187,-2.3025850929940455,4.290459441148391,5.19295685089021,8.433811582477187,1,1,0,0,0,0,0,1,0,1
LP001637,33846,0.0,260.0,360.0,1.0,33846.0,10.429576102968031,-2.3025850929940455,5.560681631015528,5.886104031450156,10.429576102968031,1,1,1,0,0,0,0,1,0,0
LP001639,3625,0.0,108.0,360.0,1.0,3625.0,8.195609567288775,-2.3025850929940455,4.68213122712422,5.886104031450156,8.195609567288775,0,1,0,0,0,0,0,1,0,1
LP001640,39147,4750.0,120.0,360.0,1.0,43897.0,10.575079070130357,8.465899897028686,4.787491742782046,5.886104031450156,10.689601259598334,1,1,0,0,0,0,1,1,0,1
LP001641,2178,0.0,66.0,300.0,0.0,2178.0,7.686162303492906,-2.3025850929940455,4.189654742026425,5.703782474656201,7.686162303492906,1,1,1,0,0,0,1,0,0,0
LP001643,2383,2138.0,58.0,360.0,0.835920177383592,4521.0,7.776115477098742,7.6676260915849905,4.060443010546419,5.886104031450156,8.416488487294606,1,1,0,0,0,0,0,0,0,1
LP001644,674,5296.0,168.0,360.0,1.0,5970.0,6.513230110912307,8.574707097616844,5.123963979403259,5.886104031450156,8.694502206386648,1,1,0,0,0,0,1,0,0,1
LP001647,9328,0.0,188.0,180.0,1.0,9328.0,9.140775908590273,-2.3025850929940455,5.236441962829949,5.19295685089021,9.140775908590273,1,1,0,0,0,0,0,0,0,1
LP001653,4885,0.0,48.0,360.0,1.0,4885.0,8.493924564476883,-2.3025850929940455,3.871201010907891,5.886104031450156,8.493924564476883,1,0,0,0,0,1,0,0,0,1
LP001656,12000,0.0,164.0,360.0,1.0,12000.0,9.392661928770137,-2.3025850929940455,5.099866427824199,5.886104031450156,9.392661928770137,1,0,0,0,0,0,0,1,0,0
LP001657,6033,0.0,160.0,360.0,1.0,6033.0,8.704999678440762,-2.3025850929940455,5.075173815233827,5.886104031450156,8.704999678440762,1,1,0,0,0,1,0,0,1,0
LP001658,3858,0.0,76.0,360.0,1.0,3858.0,8.257904193465674,-2.3025850929940455,4.330733340286331,5.886104031450156,8.257904193465674,1,0,0,0,0,0,0,1,0,1
LP001664,4191,0.0,120.0,360.0,1.0,4191.0,8.340694647925071,-2.3025850929940455,4.787491742782046,5.886104031450156,8.340694647925071,1,0,0,0,0,0,0,0,0,1
LP001665,3125,2583.0,170.0,360.0,1.0,5708.0,8.047189562170502,7.8567067930958405,5.135798437050262,5.886104031450156,8.649623978596727,1,1,1,0,0,0,0,1,0,0
LP001666,8333,3750.0,187.0,360.0,1.0,12083.0,9.027978814382207,8.229511118964457,5.231108616854587,5.886104031450156,9.399554785027307,1,0,0,0,0,0,0,0,0,1
LP001669,1907,2365.0,120.0,342.2018730489074,1.0,4272.0,7.553286605600419,7.768533300926033,4.787491742782046,5.835400834993398,8.35983738064003,0,0,0,0,0,1,0,0,1,1
LP001671,3416,2816.0,113.0,360.0,0.835920177383592,6232.0,8.13622555490846,7.943072717277933,4.727387818712341,5.886104031450156,8.737452587550584,0,1,0,0,0,0,0,1,0,1
LP001673,11000,0.0,83.0,360.0,1.0,11000.0,9.305650551780507,-2.3025850929940455,4.418840607796598,5.886104031450156,9.305650551780507,1,0,0,0,0,0,1,0,1,0
LP001674,2600,2500.0,90.0,360.0,1.0,5100.0,7.8632667240095735,7.824046010856292,4.499809670330265,5.886104031450156,8.536995818712418,1,1,1,0,0,1,0,1,0,1
LP001677,4923,0.0,166.0,360.0,0.0,4923.0,8.5016733797582,-2.3025850929940455,5.111987788356544,5.886104031450156,8.5016733797582,1,0,0,1,0,0,0,1,0,1
LP001682,3992,0.0,142.51153039832286,180.0,1.0,3992.0,8.292047637431354,-2.3025850929940455,4.959422911511207,5.19295685089021,8.292047637431354,1,1,0,0,1,1,0,0,1,0
LP001688,3500,1083.0,135.0,360.0,1.0,4583.0,8.160518247477505,6.9874902470009905,4.90527477843843,5.886104031450156,8.430109084509125,1,1,1,0,0,1,0,0,1,1
LP001691,3917,0.0,124.0,360.0,1.0,3917.0,8.27308133366583,-2.3025850929940455,4.820281565605037,5.886104031450156,8.27308133366583,1,1,0,1,0,1,0,1,0,1
LP001692,4408,0.0,120.0,360.0,1.0,4408.0,8.391176350832751,-2.3025850929940455,4.787491742782046,5.886104031450156,8.391176350832751,0,0,0,0,0,1,0,1,0,1
LP001693,3244,0.0,80.0,360.0,1.0,3244.0,8.084562415235304,-2.3025850929940455,4.382026634673881,5.886104031450156,8.084562415235304,0,0,0,0,0,0,0,0,1,1
LP001698,3975,2531.0,55.0,360.0,1.0,6506.0,8.287780027088433,7.836369760545124,4.007333185232471,5.886104031450156,8.780480107033297,1,0,0,0,0,1,0,0,0,1
LP001699,2479,0.0,59.0,360.0,1.0,2479.0,7.8156105320351905,-2.3025850929940455,4.07753744390572,5.886104031450156,7.8156105320351905,1,0,0,0,0,0,0,0,1,1
LP001702,3418,0.0,127.0,360.0,1.0,3418.0,8.136810863675537,-2.3025850929940455,4.844187086458591,5.886104031450156,8.136810863675537,1,0,0,0,0,0,0,1,0,0
LP001708,10000,0.0,214.0,360.0,1.0,10000.0,9.210340371976184,-2.3025850929940455,5.365976015021851,5.886104031450156,9.210340371976184,0,0,0,0,0,0,0,1,0,0
LP001711,3430,1250.0,128.0,360.0,0.0,4680.0,8.140315540159985,7.1308988302963465,4.852030263919617,5.886104031450156,8.451053388911692,1,1,0,0,1,0,0,1,0,0
LP001713,7787,0.0,240.0,360.0,1.0,7787.0,8.960210955576986,-2.3025850929940455,5.480638923341991,5.886104031450156,8.960210955576986,1,1,1,0,0,0,1,0,1,1
LP001715,5703,0.0,130.0,360.0,1.0,5703.0,8.648747631156539,-2.3025850929940455,4.867534450455582,5.886104031450156,8.648747631156539,1,1,0,0,1,1,1,0,0,1
LP001716,3173,3021.0,137.0,360.0,1.0,6194.0,8.062432791583195,8.013343181386672,4.919980925828125,5.886104031450156,8.731336360533149,1,1,0,0,0,0,0,0,1,1
LP001720,3850,983.0,100.0,360.0,1.0,4833.0,8.25582842728183,6.890609120147166,4.605170185988092,5.886104031450156,8.483222671845084,1,1,0,0,1,1,0,1,0,1
LP001722,150,1800.0,135.0,360.0,1.0,1950.0,5.0106352940962555,7.495541943884256,4.90527477843843,5.886104031450156,7.575584651557793,1,1,0,0,0,0,0,0,0,0
LP001726,3727,1775.0,131.0,360.0,1.0,5502.0,8.223358899479258,7.4815557019095165,4.875197323201151,5.886104031450156,8.61286694148452,1,1,0,0,0,0,0,1,0,1
LP001732,5000,0.0,72.0,360.0,0.0,5000.0,8.517193191416238,-2.3025850929940455,4.276666119016055,5.886104031450156,8.517193191416238,1,1,0,1,0,0,0,1,0,0
LP001734,4283,2383.0,127.0,360.0,0.835920177383592,6666.0,8.36240897761537,7.776115477098742,4.844187086458591,5.886104031450156,8.804775258867686,0,1,0,1,0,0,0,1,0,1
LP001736,2221,0.0,60.0,360.0,0.0,2221.0,7.7057128238944275,-2.3025850929940455,4.0943445622221,5.886104031450156,7.7057128238944275,1,1,0,0,0,0,0,0,1,0
LP001743,4009,1717.0,116.0,360.0,1.0,5726.0,8.296297112642508,7.448333860897476,4.7535901911063645,5.886104031450156,8.65277248565806,1,1,0,1,0,0,0,1,0,1
LP001744,2971,2791.0,144.0,360.0,1.0,5762.0,7.9966538754626075,7.934155233536322,4.969813299576001,5.886104031450156,8.659039915644474,1,0,0,0,0,0,0,1,0,1
LP001749,7578,1010.0,175.0,342.2018730489074,1.0,8588.0,8.933004591578547,6.917705609835305,5.1647859739235145,5.835400834993398,9.058121158998672,1,1,0,0,0,0,0,1,0,1
LP001750,6250,0.0,128.0,360.0,1.0,6250.0,8.740336742730447,-2.3025850929940455,4.852030263919617,5.886104031450156,8.740336742730447,1,1,0,0,0,0,0,1,0,1
LP001751,3250,0.0,170.0,360.0,1.0,3250.0,8.086410275323782,-2.3025850929940455,5.135798437050262,5.886104031450156,8.086410275323782,1,1,0,0,0,0,0,0,0,0
LP001754,4735,0.0,138.0,360.0,1.0,4735.0,8.462737005620179,-2.3025850929940455,4.927253685157205,5.886104031450156,8.462737005620179,1,1,0,0,0,1,1,0,1,0
LP001758,6250,1695.0,210.0,360.0,1.0,7945.0,8.740336742730447,7.43543801981455,5.3471075307174685,5.886104031450156,8.980298078970817,1,1,0,1,0,0,0,1,0,1
LP001760,4758,0.0,158.0,480.0,1.0,4758.0,8.467582690862903,-2.3025850929940455,5.062595033026967,6.173786103901937,8.467582690862903,1,1,0,0,0,0,0,1,0,1
LP001761,6400,0.0,200.0,360.0,1.0,6400.0,8.764053269347762,-2.3025850929940455,5.298317366548036,5.886104031450156,8.764053269347762,1,0,0,0,0,0,1,0,0,1
LP001765,2491,2054.0,104.0,360.0,1.0,4545.0,7.820439515262181,7.627544390488503,4.6443908991413725,5.886104031450156,8.421783006611578,1,1,1,0,0,0,0,1,0,1
LP001768,3716,0.0,42.0,180.0,1.0,3716.0,8.22040309993373,-2.3025850929940455,3.7376696182833684,5.19295685089021,8.22040309993373,1,1,0,0,0,0,0,0,0,1
LP001770,3189,2598.0,120.0,342.2018730489074,1.0,5787.0,8.067462667010057,7.862497197230545,4.787491742782046,5.835400834993398,8.663369301573839,1,0,0,0,0,1,0,0,0,1
LP001776,8333,0.0,280.0,360.0,1.0,8333.0,9.027978814382207,-2.3025850929940455,5.634789603169249,5.886104031450156,9.027978814382207,0,0,0,0,0,0,0,1,0,1
LP001778,3155,1779.0,140.0,360.0,1.0,4934.0,8.056743774975313,7.483806687665835,4.941642422609304,5.886104031450156,8.503905297089302,1,1,1,0,0,0,0,1,0,1
LP001784,5500,1260.0,170.0,360.0,1.0,6760.0,8.612503371220562,7.138866999945524,5.135798437050262,5.886104031450156,8.81877816903701,1,1,1,0,0,0,0,0,0,1
LP001786,5746,0.0,255.0,360.0,0.835920177383592,5746.0,8.656259239539235,-2.3025850929940455,5.541263545158426,5.886104031450156,8.656259239539235,1,1,0,0,0,0,0,0,1,0
LP001788,3463,0.0,122.0,360.0,0.835920177383592,3463.0,8.149890544402423,-2.3025850929940455,4.804021044733257,5.886104031450156,8.149890544402423,0,0,0,0,0,0,1,0,1,1
LP001790,3812,0.0,112.0,360.0,1.0,3812.0,8.245909264774093,-2.3025850929940455,4.718498871295094,5.886104031450156,8.245909264774093,0,0,1,0,0,0,0,0,0,1
LP001792,3315,0.0,96.0,360.0,1.0,3315.0,8.106212902619962,-2.3025850929940455,4.564348191467836,5.886104031450156,8.106212902619962,1,1,1,0,0,0,0,1,0,1
LP001798,5819,5000.0,120.0,360.0,1.0,10819.0,8.66888370465667,8.517193191416238,4.787491742782046,5.886104031450156,9.289059126687574,1,1,0,1,0,0,0,0,0,1
LP001800,2510,1983.0,140.0,180.0,1.0,4493.0,7.828038032125829,7.592366128519796,4.941642422609304,5.19295685089021,8.41027590907016,1,1,1,0,0,1,0,0,1,0
LP001806,2965,5701.0,155.0,60.0,1.0,8666.0,7.994632311431825,8.648396877031582,5.043425116919247,4.0943445622221,9.067162602299854,1,0,0,0,0,0,0,0,1,1
LP001807,6250,1300.0,108.0,360.0,1.0,7550.0,8.740336742730447,7.170119543449628,4.68213122712422,5.886104031450156,8.92930284224307,1,1,0,1,0,0,1,0,0,1
LP001811,3406,4417.0,123.0,360.0,1.0,7823.0,8.133293861222633,8.393216011596527,4.812184355372417,5.886104031450156,8.96482339168508,1,1,0,0,0,1,0,1,0,1
LP001813,6050,4333.0,120.0,180.0,1.0,10383.0,8.707813551024888,8.374015421739909,4.787491742782046,5.19295685089021,9.247925132303454,1,0,0,0,0,0,1,0,1,0
LP001814,9703,0.0,112.0,360.0,1.0,9703.0,9.1801903950253,-2.3025850929940455,4.718498871295094,5.886104031450156,9.1801903950253,1,1,0,1,0,0,0,0,1,1
LP001819,6608,0.0,137.0,180.0,1.0,6608.0,8.796036315200814,-2.3025850929940455,4.919980925828125,5.19295685089021,8.796036315200814,1,1,1,0,0,1,0,0,1,1
LP001824,2882,1843.0,123.0,480.0,1.0,4725.0,7.966239776559467,7.519149957669823,4.812184355372417,6.173786103901937,8.460622839927844,1,1,1,0,0,0,0,1,0,1
LP001825,1809,1868.0,90.0,360.0,1.0,3677.0,7.500529485395295,7.532623618788788,4.499809670330265,5.886104031450156,8.209852481301272,1,1,0,0,0,0,0,0,1,1
LP001835,1668,3890.0,201.0,360.0,0.0,5558.0,7.419380582918692,8.266164436612492,5.303304908059076,5.886104031450156,8.62299361030245,1,1,0,0,0,1,0,1,0,0
LP001836,3427,0.0,138.0,360.0,1.0,3427.0,8.139440521874608,-2.3025850929940455,4.927253685157205,5.886104031450156,8.139440521874608,0,0,0,1,0,0,0,0,1,0
LP001841,2583,2167.0,104.0,360.0,1.0,4750.0,7.8567067930958405,7.681099001536359,4.6443908991413725,5.886104031450156,8.465899897028686,1,0,0,0,0,1,1,0,0,1
LP001843,2661,7101.0,279.0,180.0,1.0,9762.0,7.886457270977689,8.867990898182093,5.631211781821365,5.19295685089021,9.186252576447092,1,1,1,0,0,1,0,1,0,1
LP001844,16250,0.0,192.0,360.0,0.0,16250.0,9.695848187757884,-2.3025850929940455,5.2574953720277815,5.886104031450156,9.695848187757884,1,0,0,0,0,0,1,0,1,0
LP001846,3083,0.0,255.0,360.0,1.0,3083.0,8.03365842788615,-2.3025850929940455,5.541263545158426,5.886104031450156,8.03365842788615,0,0,0,0,1,0,0,0,0,1
LP001849,6045,0.0,115.0,360.0,0.0,6045.0,8.706986763048892,-2.3025850929940455,4.74493212836325,5.886104031450156,8.706986763048892,1,0,0,0,0,1,0,0,0,0
LP001854,5250,0.0,94.0,360.0,1.0,5250.0,8.565983355585669,-2.3025850929940455,4.543294782270004,5.886104031450156,8.565983355585669,1,1,0,0,1,0,0,0,1,0
LP001859,14683,2100.0,304.0,360.0,1.0,16783.0,9.594445640962938,7.649692623711514,5.717027701406222,5.886104031450156,9.72812174830818,1,1,0,0,0,0,0,0,0,0
LP001864,4931,0.0,128.0,360.0,0.835920177383592,4931.0,8.503297086224126,-2.3025850929940455,4.852030263919617,5.886104031450156,8.503297086224126,1,1,0,0,1,1,0,1,0,0
LP001865,6083,4250.0,330.0,360.0,0.835920177383592,10333.0,8.713253274320705,8.354674261918463,5.799092654460526,5.886104031450156,9.243097936214355,1,1,1,0,0,0,0,0,1,1
LP001868,2060,2209.0,134.0,360.0,1.0,4269.0,7.630461261783627,7.700295203420117,4.897839799950911,5.886104031450156,8.359134886757962,1,0,0,0,0,0,0,1,0,1
LP001870,3481,0.0,155.0,36.0,1.0,3481.0,8.15507488781144,-2.3025850929940455,5.043425116919247,3.58351893845611,8.15507488781144,0,0,1,0,0,0,0,1,0,0
LP001871,7200,0.0,120.0,360.0,1.0,7200.0,8.881836305004146,-2.3025850929940455,4.787491742782046,5.886104031450156,8.881836305004146,0,0,0,0,0,0,0,0,0,1
LP001872,5166,0.0,128.0,360.0,1.0,5166.0,8.549853973655786,-2.3025850929940455,4.852030263919617,5.886104031450156,8.549853973655786,1,0,0,0,0,0,1,1,0,1
LP001875,4095,3447.0,151.0,360.0,1.0,7542.0,8.31752199628717,8.145259566516865,5.017279836814924,5.886104031450156,8.928242677818302,1,0,0,0,0,0,0,0,0,1
LP001877,4708,1387.0,150.0,360.0,1.0,6095.0,8.457018468380168,7.234898420314831,5.0106352940962555,5.886104031450156,8.715224041915372,1,1,0,1,0,0,0,1,0,1
LP001882,4333,1811.0,160.0,360.0,0.0,6144.0,8.374015421739909,7.501634457883413,5.075173815233827,5.886104031450156,8.723231274827508,1,1,0,0,1,0,0,0,1,1
LP001883,3418,0.0,135.0,360.0,1.0,3418.0,8.136810863675537,-2.3025850929940455,4.90527477843843,5.886104031450156,8.136810863675537,0,0,0,0,0,0,0,0,0,0
LP001884,2876,1560.0,90.0,360.0,1.0,4436.0,7.964155718840937,7.352441100243583,4.499809670330265,5.886104031450156,8.397508348470257,0,0,1,0,0,0,0,0,1,1
LP001888,3237,0.0,30.0,360.0,1.0,3237.0,8.082402253926244,-2.3025850929940455,3.4011973816621555,5.886104031450156,8.082402253926244,0,0,0,0,0,0,0,0,1,1
LP001891,11146,0.0,136.0,360.0,1.0,11146.0,9.318835968129482,-2.3025850929940455,4.912654885736052,5.886104031450156,9.318835968129482,1,1,0,0,0,0,0,0,1,1
LP001892,2833,1857.0,126.0,360.0,1.0,4690.0,7.949091499830517,7.526717561352706,4.836281906951478,5.886104031450156,8.453187861440325,1,0,0,0,0,0,0,0,0,1
LP001894,2620,2223.0,150.0,360.0,1.0,4843.0,7.8709295967551425,7.706612913964197,5.0106352940962555,5.886104031450156,8.48528964240323,1,1,0,0,0,0,0,1,0,1
LP001896,3900,0.0,90.0,360.0,1.0,3900.0,8.268731832117737,-2.3025850929940455,4.499809670330265,5.886104031450156,8.268731832117737,1,1,0,1,0,0,0,1,0,1
LP001900,2750,1842.0,115.0,360.0,1.0,4592.0,7.919356190660617,7.518607216815252,4.74493212836325,5.886104031450156,8.432070937999402,1,1,1,0,0,0,0,1,0,1
LP001903,3993,3274.0,207.0,360.0,1.0,7267.0,8.292298107063221,8.09376775793108,5.332718793265369,5.886104031450156,8.891098830616636,1,1,0,0,0,0,0,1,0,1
LP001904,3103,1300.0,80.0,360.0,1.0,4403.0,8.04012466444838,7.170119543449628,4.382026634673881,5.886104031450156,8.390041405755754,1,1,0,0,0,0,0,0,1,1
LP001907,14583,0.0,436.0,360.0,1.0,14583.0,9.587611745713565,-2.3025850929940455,6.077642243349034,5.886104031450156,9.587611745713565,1,1,0,0,0,0,0,1,0,1
LP001908,4100,0.0,124.0,360.0,0.835920177383592,4100.0,8.318742252692399,-2.3025850929940455,4.820281565605037,5.886104031450156,8.318742252692399,0,1,0,0,0,1,0,0,0,1
LP001910,4053,2426.0,158.0,360.0,0.0,6479.0,8.307212626628308,7.793999089503996,5.062595033026967,5.886104031450156,8.776321456449958,1,0,1,0,0,1,1,0,1,0
LP001914,3927,800.0,112.0,360.0,1.0,4727.0,8.27563105457801,6.684611727667927,4.718498871295094,5.886104031450156,8.461046030793236,1,1,0,0,0,0,0,1,0,1
LP001915,2301,985.7999877999998,78.0,180.0,1.0,3286.7999878,7.741099090035366,6.893453481895541,4.356708826689592,5.19295685089021,8.097669722345216,1,1,0,1,0,0,0,0,1,1
LP001917,1811,1666.0,54.0,360.0,1.0,3477.0,7.501634457883413,7.418180822726788,3.9889840465642745,5.886104031450156,8.153925132007862,0,0,0,0,0,0,0,0,1,1
LP001922,20667,0.0,142.51153039832286,360.0,1.0,20667.0,9.936293504261306,-2.3025850929940455,4.959422911511207,5.886104031450156,9.936293504261306,1,1,0,0,0,0,0,0,0,0
LP001924,3158,3053.0,89.0,360.0,1.0,6211.0,8.057694194815587,8.023879992734878,4.48863636973214,5.886104031450156,8.734077192559303,1,0,0,0,0,0,0,0,0,1
LP001925,2600,1717.0,99.0,300.0,1.0,4317.0,7.8632667240095735,7.448333860897476,4.59511985013459,5.703782474656201,8.370315995555478,0,0,0,0,0,0,1,1,0,0
LP001926,3704,2000.0,120.0,360.0,1.0,5704.0,8.21716859576607,7.600902459542082,4.787491742782046,5.886104031450156,8.648922962094131,1,1,0,0,0,0,0,0,0,1
LP001931,4124,0.0,115.0,360.0,1.0,4124.0,8.32457884513685,-2.3025850929940455,4.74493212836325,5.886104031450156,8.32457884513685,0,0,0,0,0,0,0,1,0,1
LP001935,9508,0.0,187.0,360.0,1.0,9508.0,9.159888828480085,-2.3025850929940455,5.231108616854587,5.886104031450156,9.159888828480085,1,0,0,0,0,0,0,0,0,1
LP001936,3075,2416.0,139.0,360.0,1.0,5491.0,8.031060180240619,7.789868559054706,4.9344739331306915,5.886104031450156,8.610865667278873,1,1,0,0,0,0,0,0,0,1
LP001938,4400,0.0,127.0,360.0,0.0,4400.0,8.389359819906353,-2.3025850929940455,4.844187086458591,5.886104031450156,8.389359819906353,1,1,0,1,0,0,0,1,0,0
LP001940,3153,1560.0,134.0,360.0,1.0,4713.0,8.056109659545061,7.352441100243583,4.897839799950911,5.886104031450156,8.45807992692373,1,1,0,1,0,0,0,0,1,1
LP001945,5417,0.0,143.0,480.0,0.0,5417.0,8.597297435657898,-2.3025850929940455,4.962844630259907,6.173786103901937,8.597297435657898,0,0,0,0,0,0,0,0,1,0
LP001947,2383,3334.0,172.0,360.0,1.0,5717.0,7.776115477098742,8.111928063310739,5.147494476813453,5.886104031450156,8.651199471263972,1,1,0,0,0,0,0,1,0,1
LP001949,4416,1250.0,110.0,360.0,1.0,5666.0,8.392989587956931,7.1308988302963465,4.700480365792417,5.886104031450156,8.642238680390461,1,1,0,0,1,0,0,0,1,1
LP001953,6875,0.0,200.0,360.0,1.0,6875.0,8.835646922534773,-2.3025850929940455,5.298317366548036,5.886104031450156,8.835646922534773,1,1,1,0,0,0,0,1,0,1
LP001954,4666,0.0,135.0,360.0,1.0,4666.0,8.448057452581375,-2.3025850929940455,4.90527477843843,5.886104031450156,8.448057452581375,0,1,1,0,0,0,0,0,1,1
LP001955,5000,2541.0,151.0,480.0,1.0,7541.0,8.517193191416238,7.840312983320164,5.017279836814924,6.173786103901937,8.928110078202646,0,0,0,0,0,0,0,0,0,0
LP001963,2014,2925.0,113.0,360.0,1.0,4939.0,7.607878073278507,7.981049759665957,4.727387818712341,5.886104031450156,8.504918160540624,1,1,1,0,0,0,0,0,1,0
